10,4.697966983055761e-28
20,5.679837705943911e-28
30,6.240771596427645e-28
40,6.630403854931727e-28
50,6.927502219431971e-28
75,7.455280605500116e-28
100,7.819326674234147e-28
150,8.3139066209399e-28
200,8.647157384595653e-28
250,8.892164435046914e-28
300,9.081702469605572e-28
350,9.233481559140224e-28
400,9.358152380003367e-28
450,9.46260933050615e-28
500,9.551545469753458e-28
550,9.628282564890035e-28
600,9.695242907629455e-28
650,9.754238188359988e-28
700,9.806652655726414e-28
750,9.85356256602033e-28
800,9.895818245248029e-28
850,9.934101010101093e-28
900,9.968963494252585e-28
950,1.0000858322315381e-27
1000,1.0030161150129823e-27
1300,1.016611162624653e-27
1700,1.028287279896467e-27
2000,1.0343796940842422e-27
2500,1.041670302223889e-27
3000,1.0467990795625328e-27
4000,1.0535765814804108e-27
5000,1.0578793345898168e-27
6000,1.0608670898967217e-27
7000,1.0630691488215483e-27
8000,1.0647628599403727e-27
9000,1.0661079647401538e-27
10000,1.067203317434289e-27
15000,1.070609574757432e-27
20000,1.0723956144257271e-27
25000,1.0735014074197631e-27
35000,1.0748046884475025e-27
50000,1.0758175176765959e-27
100000,1.0770547377115934e-27
