10,2.3960972743626155e-28
20,2.985038452272372e-28
30,3.3296339302282938e-28
40,3.5712246314587377e-28
50,3.756269947430465e-28
75,4.086425279397348e-28
100,4.315545651310742e-28
150,4.630551271143781e-28
200,4.84747611071851e-28
250,5.010998176662229e-28
300,5.14077310346096e-28
350,5.247252143816801e-28
400,5.336690293699946e-28
450,5.413143754436603e-28
500,5.479417322517268e-28
550,5.537505778165571e-28
600,5.588905297074026e-28
650,5.634751493114743e-28
700,5.675930513839028e-28
750,5.71314524112189e-28
800,5.746960121934011e-28
850,5.777836042604165e-28
900,5.806152230722537e-28
950,5.8322245873948515e-28
1000,5.856318389015911e-28
1300,5.969868278421498e-28
1700,6.069743710909461e-28
2000,6.1227562337207e-28
2500,6.187053725386257e-28
3000,6.232883722175379e-28
4000,6.294274200702405e-28
5000,6.333790340742519e-28
6000,6.36150034809737e-28
7000,6.382077320265663e-28
8000,6.3979981115384795e-28
9000,6.410704350311827e-28
10000,6.421093040527572e-28
15000,6.453656968962069e-28
20000,6.470900819184087e-28
25000,6.481641095370746e-28
35000,6.49436672994304e-28
50000,6.504310845140233e-28
100000,6.516528224030363e-28
