10,2.2180434953728906e-28
20,2.7730666342999924e-28
30,3.098854427912926e-28
40,3.327589657355762e-28
50,3.5029182665697233e-28
75,3.815924474173046e-28
100,4.033254423165854e-28
150,4.332261503099114e-28
200,4.538447355870642e-28
250,4.694147980111384e-28
300,4.8179655547801105e-28
350,4.919773693598205e-28
400,5.005472213357587e-28
450,5.078882563068699e-28
500,5.142641887094906e-28
550,5.198630535001024e-28
600,5.248254986926198e-28
650,5.292587404138359e-28
700,5.332462037205732e-28
750,5.368544232596623e-28
800,5.401368803511346e-28
850,5.431372050999831e-28
900,5.4589150308652055e-28
950,5.484297632646739e-28
1000,5.5077730505246755e-28
1300,5.618649706568163e-28
1700,5.716492828443998e-28
2000,5.768543958733762e-28
2500,5.831787744594722e-28
3000,5.876940988482317e-28
4000,5.937530428701213e-28
5000,5.9765974194003245e-28
6000,6.004027391799506e-28
7000,6.024416038128196e-28
8000,6.040203461312755e-28
9000,6.052810861083319e-28
10000,6.063124402498319e-28
15000,6.095486732538173e-28
20000,6.112646386231541e-28
25000,6.123342954806277e-28
35000,6.136025983147696e-28
50000,6.145944295783577e-28
100000,6.158139855378103e-28
