10,2.955533129823826e-28
20,3.646976415286061e-28
30,4.048203491622669e-28
40,4.328505226659168e-28
50,4.5428275917909105e-28
75,4.924670521064425e-28
100,5.189280912808728e-28
150,5.5522059114698195e-28
200,5.800969601919672e-28
250,5.987403449604818e-28
300,6.134401241500681e-28
350,6.254222712941043e-28
400,6.354225225076254e-28
450,6.439199498612013e-28
500,6.512441671553554e-28
550,6.57631821105665e-28
600,6.632578215156353e-28
650,6.682553875144292e-28
700,6.727275466062833e-28
750,6.767556364827675e-28
800,6.804047397994038e-28
850,6.837276186769054e-28
900,6.867675333548897e-28
950,6.895602764197995e-28
1000,6.92135801742224e-28
1300,7.042074476988859e-28
1700,7.147381786237627e-28
2000,7.202956132588949e-28
2500,7.270055687724443e-28
3000,7.317674828582324e-28
4000,7.381177674764001e-28
5000,7.421866280398469e-28
6000,7.45030563426382e-28
7000,7.471371642375667e-28
8000,7.487638120373178e-28
9000,7.500598539241196e-28
10000,7.511180817286846e-28
15000,7.544259960821148e-28
20000,7.561718021785484e-28
25000,7.572569355094633e-28
35000,7.5854028983830655e-28
50000,7.595411853515707e-28
100000,7.607683730001535e-28
