10,3.091012904700709e-27
20,3.4918638689182724e-27
30,3.712214130390731e-27
40,3.859862449006171e-27
50,3.967985501248482e-27
75,4.146751487318128e-27
100,4.2577147486135814e-27
150,4.3903337628849905e-27
200,4.468006193031183e-27
250,4.519553034916485e-27
300,4.556483967250217e-27
350,4.584356461083096e-27
400,4.6062005722891264e-27
450,4.62381721461534e-27
500,4.638349113124685e-27
550,4.6505555929822734e-27
600,4.660964079308796e-27
650,4.669952077786045e-27
700,4.677796820539675e-27
750,4.6847074935810816e-27
800,4.6908445780081764e-27
850,4.696333567721497e-27
900,4.7012735412125714e-27
950,4.705744571142377e-27
1000,4.709811531810185e-27
1300,4.728173260123562e-27
1700,4.743276519715493e-27
2000,4.750910091729798e-27
2500,4.7598180113928755e-27
3000,4.765933000916655e-27
4000,4.773817435904105e-27
5000,4.778703279858041e-27
6000,4.78203947255998e-27
7000,4.784467998846766e-27
8000,4.786317999469338e-27
9000,4.787776039612159e-27
10000,4.788955739904196e-27
15000,4.7925802325536484e-27
20000,4.794453008931295e-27
25000,4.795602532758874e-27
35000,4.7969472460739256e-27
50000,4.797984461406958e-27
100000,4.799241708431027e-27
