10,6.10447025896258e-28
20,7.299272474673437e-28
30,7.977263401960434e-28
40,8.447171026345577e-28
50,8.805016151688964e-28
75,9.439249786825915e-28
100,9.874661147222938e-28
150,1.046071280493869e-27
200,1.084978481069883e-27
250,1.1131717219372799e-27
300,1.134706227907002e-27
350,1.1517652031012785e-27
400,1.1656521542589896e-27
450,1.1772012372113434e-27
500,1.1869732239517947e-27
550,1.1953606490852004e-27
600,1.202646712962228e-27
650,1.209041332965728e-27
700,1.2147034669845118e-27
750,1.2197558941237012e-27
800,1.224294983091515e-27
850,1.2283975051458456e-27
900,1.2321254677614815e-27
950,1.2355294003635679e-27
1000,1.238651036919042e-27
1300,1.2530632088744467e-27
1700,1.265346159603237e-27
2000,1.271718725476648e-27
2500,1.2793098565494942e-27
3000,1.2846261865110802e-27
4000,1.2916187385348042e-27
5000,1.2960375188621917e-27
6000,1.2990957789706635e-27
7000,1.3013442584862004e-27
8000,1.3030702955251109e-27
9000,1.3044389497750908e-27
10000,1.305552035595717e-27
15000,1.30900470201341e-27
20000,1.3108095315410449e-27
25000,1.3119249200789097e-27
35000,1.3132373519653238e-27
50000,1.3142556136198118e-27
100000,1.3154973227839072e-27
