10,1.0216720373590713e-27
20,1.1970690261308913e-27
30,1.2957010128819043e-27
40,1.3638032752798909e-27
50,1.4154594669869602e-27
75,1.5061832946360153e-27
100,1.567367370411944e-27
150,1.6473316642339263e-27
200,1.6983826882768748e-27
250,1.734208656024477e-27
300,1.7608978416494117e-27
350,1.7816337181303084e-27
400,1.7982576642601166e-27
450,1.8119136937819983e-27
500,1.8233521550258344e-27
550,1.8330869872699454e-27
600,1.841482525741121e-27
650,1.8488047234679314e-27
700,1.855252501251032e-27
750,1.8609778203541215e-27
800,1.86609885497158e-27
850,1.8707089365506843e-27
900,1.874882882695822e-27
950,1.8786813512682614e-27
1000,1.882154295971368e-27
1300,1.8980526433134485e-27
1700,1.9114207817669496e-27
2000,1.918287051309529e-27
2500,1.9264038812989897e-27
3000,1.932038895414244e-27
4000,1.9393954703826736e-27
5000,1.9440078949873302e-27
6000,1.9471824928005065e-27
7000,1.9495069020099178e-27
8000,1.9512855464249138e-27
9000,1.9526922763407386e-27
10000,1.9538338932022e-27
15000,1.9573606745930433e-27
20000,1.9591951817222924e-27
25000,1.9603255474966615e-27
35000,1.9616522024769252e-27
50000,1.9626788725309665e-27
100000,1.9639274469811137e-27
