10,1.2833622120436167e-27
20,1.4912348804457875e-27
30,1.6077912504568193e-27
40,1.688073143064297e-27
50,1.7487648012584047e-27
75,1.8545799380616076e-27
100,1.9250422588229325e-27
150,2.0155425622058108e-27
200,2.0722031606398534e-27
250,2.1114229579890374e-27
300,2.1403545582559146e-27
350,2.162670149147137e-27
400,2.1804602697843043e-27
450,2.1950084940787033e-27
500,2.2071490086100243e-27
550,2.2174488656042014e-27
600,2.226307627810884e-27
650,2.2340154692029862e-27
700,2.240788574580198e-27
750,2.2467914087891796e-27
800,2.2521514921257144e-27
850,2.2569693687953636e-27
900,2.2613254109736948e-27
950,2.2652842415471227e-27
1000,2.2688992428461017e-27
1300,2.2853935785043087e-27
1700,2.2991891897895946e-27
2000,2.3062471364066813e-27
2500,2.314561641287637e-27
3000,2.3203213516967465e-27
4000,2.3278142275543942e-27
5000,2.3324978894323857e-27
6000,2.335715014330446e-27
7000,2.3380670001240854e-27
8000,2.339864602908884e-27
9000,2.3412850045404444e-27
10000,2.3424368615939766e-27
15000,2.34598992733076e-27
20000,2.3478348385511873e-27
25000,2.348970443783279e-27
35000,2.3503020769532993e-27
50000,2.3513316315948057e-27
100000,2.3525825400784063e-27
