10,9.239100026789114e-28
20,1.0866513572817142e-27
30,1.1782961572301884e-27
40,1.2416266524277885e-27
50,1.2897149974402876e-27
75,1.3743822185364626e-27
100,1.4317443564581849e-27
150,1.5072342961385891e-27
200,1.5558351693215586e-27
250,1.5901571342033031e-27
300,1.6158446974884874e-27
350,1.6358719596836805e-27
400,1.6519711857225474e-27
450,1.66522467218777e-27
500,1.6763456788815018e-27
550,1.685824456503132e-27
600,1.6940096289093605e-27
650,1.701156325615993e-27
700,1.707455771690842e-27
750,1.7130543085549297e-27
800,1.718065894224141e-27
850,1.7225807214351983e-27
900,1.72667111330777e-27
950,1.730395849367227e-27
1000,1.7338030911502402e-27
1300,1.7494257802941963e-27
1700,1.7625942799237968e-27
2000,1.7693708148132094e-27
2500,1.7773902477518224e-27
3000,1.782970259097445e-27
4000,1.790262051196812e-27
5000,1.7948401115989322e-27
6000,1.7979942586100272e-27
7000,1.8003053622926882e-27
8000,1.802074776989856e-27
9000,1.803474928781788e-27
10000,1.804611593771411e-27
15000,1.8081255772543236e-27
20000,1.8099549737960234e-27
25000,1.8110827756683544e-27
35000,1.8124070101193815e-27
50000,1.8134322546342177e-27
100000,1.814679666478817e-27
