10,2.005828326857177e-27
20,2.295986964481641e-27
30,2.4576055707116e-27
40,2.5679104046356598e-27
50,2.6503188893271655e-27
75,2.7908138196885606e-27
100,2.881324991429148e-27
150,2.9932843853205113e-27
200,3.0608572930807895e-27
250,3.1065405856384078e-27
300,3.1396950270816146e-27
350,3.1649608527139106e-27
400,3.1849142362301536e-27
450,3.201107520214768e-27
500,3.214535066524523e-27
550,3.225865223395678e-27
600,3.2355643047762364e-27
650,3.243968275655888e-27
700,3.2513259767208855e-27
750,3.2578256803988874e-27
800,3.2636118475736556e-27
850,3.2687984925386164e-27
900,3.2734760692011825e-27
950,3.277717554198867e-27
1000,3.281582435350492e-27
1300,3.299114557180621e-27
1700,3.313642847685834e-27
2000,3.3210253410289754e-27
2500,3.329676154376723e-27
3000,3.3356380735351074e-27
4000,3.3433550908652445e-27
5000,3.348155008291525e-27
6000,3.3514408644788735e-27
7000,3.353837065501053e-27
8000,3.355665098728832e-27
9000,3.357107314085371e-27
10000,3.358275349235928e-27
15000,3.361870136736704e-27
20000,3.363731325489803e-27
25000,3.364875773850463e-27
35000,3.366214449358411e-27
50000,3.367248476147485e-27
100000,3.368503006698054e-27
