10,3.759136544772418e-28
20,4.589091771151621e-28
30,5.066552164354993e-28
40,5.399005830090891e-28
50,5.652803790466832e-28
75,6.104317196849604e-28
100,6.4165795287475e-28
150,6.843139711738808e-28
200,7.133325445216037e-28
250,7.348887159827957e-28
300,7.517306571164787e-28
350,7.653386835456201e-28
400,7.766040824513002e-28
450,7.861068640399011e-28
500,7.942446405941912e-28
550,8.01301202349287e-28
600,8.074852162515946e-28
650,8.129540131612771e-28
700,8.178279665283498e-28
750,8.222039447155802e-28
800,8.261552382474265e-28
850,8.297432441047153e-28
900,8.330174520987622e-28
950,8.360185634777587e-28
1000,8.387804957472702e-28
1300,8.51653853346695e-28
1700,8.627890901132602e-28
2000,8.686299830713243e-28
2500,8.75648459114828e-28
3000,8.806060260096662e-28
4000,8.871851476655437e-28
5000,8.913798215637058e-28
6000,8.943014036193882e-28
7000,8.964596586931201e-28
8000,8.981226958265257e-28
9000,8.994453939659378e-28
10000,9.00523828042847e-28
15000,9.038854774907023e-28
20000,9.056533255223806e-28
25000,9.06749819696433e-28
35000,9.080441558730715e-28
50000,9.090516582312446e-28
100000,9.102844026904799e-28
