10,4.179262692698481e-27
20,4.680155570903118e-27
30,4.951022543481481e-27
40,5.1288825088184065e-27
50,5.256788341588547e-27
75,5.46337258382451e-27
100,5.5884603337882654e-27
150,5.734895296725921e-27
200,5.819154009630434e-27
250,5.874459502004594e-27
300,5.9137771998611605e-27
350,5.943277412684508e-27
400,5.9662897990286456e-27
450,5.98477820267572e-27
500,5.9999806000716486e-27
550,6.01271564107654e-27
600,6.02354922404182e-27
650,6.0328847969526244e-27
700,6.041018517411218e-27
750,6.048171832333637e-27
800,6.0545146931537235e-27
850,6.060181042966716e-27
900,6.0652737726750525e-27
950,6.0698781582570955e-27
1000,6.074062138701481e-27
1300,6.092900360489249e-27
1700,6.1083292117057246e-27
2000,6.11610353608616e-27
2500,6.12515441291497e-27
3000,6.131353818742066e-27
4000,6.1393298036588516e-27
5000,6.144262155273872e-27
6000,6.147625522707611e-27
7000,6.1500714476881924e-27
8000,6.151933194437681e-27
9000,6.153399454676105e-27
10000,6.154585482908472e-27
15000,6.158225682226873e-27
20000,6.16010576295488e-27
25000,6.1612570856414334e-27
35000,6.162604625175784e-27
50000,6.163643461837136e-27
100000,6.164901674034498e-27
