10,8.414323736247143e-28
20,9.93226786242202e-28
30,1.0788303800603663e-27
40,1.1380273646405747e-27
50,1.1830144759786559e-27
75,1.2623761667683535e-27
100,1.3163454100674531e-27
150,1.3877936145012506e-27
200,1.434141307913359e-27
250,1.4670661044775064e-27
300,1.4918179491378627e-27
350,1.5111811260909327e-27
400,1.5267875536822353e-27
450,1.539662507685745e-27
500,1.5504845534827504e-27
550,1.5597219291453991e-27
600,1.5677085472029103e-27
650,1.5746894161800945e-27
700,1.580848556414778e-27
750,1.5863270440649146e-27
800,1.5912349233850533e-27
850,1.5956593880919861e-27
900,1.5996704750123548e-27
950,1.6033250605525373e-27
1000,1.6066699530197936e-27
1300,1.6220295397667617e-27
1700,1.6350069669430803e-27
2000,1.6415227717333047e-27
2500,1.6496251518354815e-27
3000,1.65514918063578e-27
4000,1.662377928680865e-27
5000,1.6669227331933996e-27
6000,1.670056775793973e-27
7000,1.672354874795204e-27
8000,1.6741153502014526e-27
9000,1.6755089437851102e-27
10000,1.6766407389136564e-27
15000,1.6801421155936523e-27
20000,1.6819664896961346e-27
25000,1.6830917639920625e-27
35000,1.6844135776308285e-27
50000,1.685437403203635e-27
100000,1.6866836760801783e-27
