10,3.3995077462224764e-28
20,4.168589204170094e-28
30,4.612572720687935e-28
40,4.922116991630237e-28
50,5.158569982918181e-28
75,5.579479067412314e-28
100,5.870845612707798e-28
150,6.269609594442718e-28
200,6.5418304850982475e-28
250,6.744855728380626e-28
300,6.904122416487928e-28
350,7.033299192802527e-28
400,7.140609291207088e-28
450,7.231408186755125e-28
500,7.3093749408826655e-28
550,7.377142765876008e-28
600,7.43665385389843e-28
650,7.489377589324994e-28
700,7.536448182411646e-28
750,7.578756682131817e-28
800,7.617013284414219e-28
850,7.651791687082359e-28
900,7.683560616631392e-28
950,7.712706559807013e-28
1000,7.739551911091217e-28
1300,7.864961157715784e-28
1700,7.973811111809047e-28
2000,8.031048865869468e-28
2500,8.099961388698782e-28
3000,8.148732296270248e-28
4000,8.213584968422485e-28
5000,8.255016803260171e-28
6000,8.283915780786949e-28
7000,8.305287743889172e-28
8000,8.321770076954412e-28
9000,8.334888780364151e-28
10000,8.345591100091131e-28
15000,8.37899041529471e-28
20000,8.396580025556259e-28
25000,8.407498903423783e-28
35000,8.42039822103267e-28
50000,8.430446516283339e-28
100000,8.442752085145301e-28
