10,1.46376022504171e-27
20,1.6930572779300008e-27
30,1.821413562980348e-27
40,1.9096506018159323e-27
50,1.9761795383229052e-27
75,2.091540949857023e-27
100,2.167694322578052e-27
150,2.2644481681328636e-27
200,2.324348757342434e-27
250,2.3655035768813753e-27
300,2.395705597002399e-27
350,2.418912080414538e-27
400,2.4373576105845523e-27
450,2.452405776173438e-27
500,2.4649385683055687e-27
550,2.4755532564378697e-27
600,2.4846694512750472e-27
650,2.4925910900668817e-27
700,2.499544106681342e-27
750,2.5057000804456885e-27
800,2.511191817022453e-27
850,2.516124011298263e-27
900,2.5205796202395856e-27
950,2.5246262303396105e-27
1000,2.528318945656457e-27
1300,2.545137506363279e-27
1700,2.5591633358958415e-27
2000,2.5663239089632295e-27
2500,2.574745179013497e-27
3000,2.5805694278686492e-27
4000,2.588134007483675e-27
5000,2.5928550326963144e-27
6000,2.596094322052466e-27
7000,2.5984606055131897e-27
8000,2.6002680501851304e-27
9000,2.6016955059978196e-27
10000,2.602852582567042e-27
15000,2.6064193351554335e-27
20000,2.608269577025842e-27
25000,2.609407868264354e-27
35000,2.610742005997988e-27
50000,2.61177301772642e-27
100000,2.6130251396357836e-27
