10,4.185494694431035e-28
20,5.085593133722921e-28
30,5.601600659823663e-28
40,5.960449303783632e-28
50,6.234235974042539e-28
75,6.720983684369899e-28
100,7.05722769484129e-28
150,7.5154466652570105e-28
200,7.825840248054445e-28
250,8.0553245892693e-28
300,8.233794528491555e-28
350,8.37738398167034e-28
400,8.495807935859698e-28
450,8.595375848611048e-28
500,8.68040015407814e-28
550,8.753947532965604e-28
600,8.818263904056635e-28
650,8.87503698962232e-28
700,8.925559987197236e-28
750,8.97084262784887e-28
800,9.011685051761052e-28
850,9.048730222719025e-28
900,9.08250072965482e-28
950,9.113425722376848e-28
1000,9.141862005619708e-28
1300,9.27410103199175e-28
1700,9.388086541538226e-28
2000,9.447720604076256e-28
2500,9.519234512364539e-28
3000,9.56964803528301e-28
4000,9.636412196970867e-28
5000,9.678890317624567e-28
6000,9.708432098107028e-28
7000,9.730230711001513e-28
8000,9.747012552936365e-28
9000,9.760350237933792e-28
10000,9.77121828888123e-28
15000,9.805055678926433e-28
20000,9.822824528960653e-28
25000,9.833835639256423e-28
35000,9.84682368780656e-28
50000,9.856925273755111e-28
100000,9.869275185706288e-28
