10,1.1392912925994118e-27
20,1.3295147308918767e-27
30,1.4363328427201044e-27
40,1.5100099082126898e-27
50,1.5658154577965374e-27
75,1.6635149382457104e-27
100,1.7290318422238263e-27
150,1.8139713595208128e-27
200,1.8676974838523595e-27
250,1.9051497292394533e-27
300,1.932915751073123e-27
350,1.9544115395086937e-27
400,1.971597041896938e-27
450,1.9856831476448813e-27
500,1.997460288685719e-27
550,2.0074679799911748e-27
600,2.0160890254157147e-27
650,2.023596076115663e-27
700,2.030201307580466e-27
750,2.0360610356235205e-27
800,2.041297928039367e-27
850,2.0460087743336655e-27
900,2.0502709837257857e-27
950,2.0541475104428893e-27
1000,2.0576893872067895e-27
1300,2.0738777540611217e-27
1700,2.0874544904574088e-27
2000,2.094414505656223e-27
2500,2.1026267729429504e-27
3000,2.1083243990258734e-27
4000,2.1157480775091874e-27
5000,2.1203955206723092e-27
6000,2.1235911240389748e-27
7000,2.1259291283882796e-27
8000,2.127717147612843e-27
9000,2.1291306414973573e-27
10000,2.1302773205815513e-27
15000,2.133817134798487e-27
20000,2.135656785436742e-27
25000,2.1367897890024424e-27
35000,2.1381188847814893e-27
50000,2.1391469807907724e-27
100000,2.1403967357486168e-27
