10,3.092585163335936e-28
20,3.8083127624702065e-28
30,4.222923167672034e-28
40,4.512376091838735e-28
50,4.733622141079723e-28
75,5.1276913469886366e-28
100,5.400682047480236e-28
150,5.77486106780047e-28
200,6.031025744355587e-28
250,6.222721021127303e-28
300,6.373628327839301e-28
350,6.496443991738323e-28
400,6.598793965526024e-28
450,6.685644949941089e-28
500,6.760412988439566e-28
550,6.825548066019197e-28
600,6.88286198873708e-28
650,6.93372902719565e-28
700,6.979213202973032e-28
750,7.020152824629444e-28
800,7.057217639871877e-28
850,7.090950257980035e-28
900,7.121794918434448e-28
950,7.150118769129502e-28
1000,7.176228811346674e-28
1300,7.29847316613177e-28
1700,7.404935270554981e-28
2000,7.461052209423208e-28
2500,7.528744342592115e-28
3000,7.576740722067531e-28
4000,7.640685562834529e-28
5000,7.681618603282468e-28
6000,7.710209426925913e-28
7000,7.731376096694057e-28
8000,7.747713901408971e-28
9000,7.760726609932539e-28
10000,7.7713487948913815e-28
15000,7.804533251820418e-28
20000,7.822034814183023e-28
25000,7.8329085541929995e-28
35000,7.845764128563728e-28
50000,7.855786224477117e-28
100000,7.868069499745645e-28
