10,1.6777541509433417e-28
20,2.125126074338176e-28
30,2.3908793355003084e-28
40,2.57855141520019e-28
50,2.7228575468968227e-28
75,2.9811491344205028e-28
100,3.160845968718973e-28
150,3.408592699506352e-28
200,3.580059006167765e-28
250,3.7101771583926217e-28
300,3.8142562017915863e-28
350,3.9003847565130454e-28
400,3.9733697317382397e-28
450,4.036311188234716e-28
500,4.09133054040286e-28
550,4.139949239436807e-28
600,4.183296391329974e-28
650,4.22223469078958e-28
700,4.257438529396117e-28
750,4.289445312403489e-28
800,4.318690343980017e-28
850,4.345529332718236e-28
900,4.370259407883342e-28
950,4.3931279585523465e-28
1000,4.41434512142251e-28
1300,4.515421112217518e-28
1700,4.60578034890907e-28
2000,4.654283917304735e-28
2500,4.713619382746626e-28
3000,4.756256488192417e-28
4000,4.813845378176705e-28
5000,4.851221825004808e-28
6000,4.877590056462847e-28
7000,4.897260834378793e-28
8000,4.912537007693519e-28
9000,4.924765550047067e-28
10000,4.934789506098791e-28
15000,4.966370474398735e-28
20000,4.983201435771228e-28
25000,4.993726095385544e-28
35000,5.006174360989827e-28
50000,5.016056866480544e-28
100000,5.028165236943249e-28
