10,2.304364446258443e-28
20,2.875917193295924e-28
30,3.210875989953412e-28
40,3.4458802905213892e-28
50,3.625946424033954e-28
75,3.947313864046671e-28
100,4.170393127913526e-28
150,4.477205732486403e-28
200,4.688637417626609e-28
250,4.848164353700319e-28
300,4.974901118962695e-28
350,5.079001559375482e-28
400,5.166538169118689e-28
450,5.241446782939331e-28
500,5.306444356947295e-28
550,5.363468585546007e-28
600,5.413969559932416e-28
650,5.459049531761116e-28
700,5.499569140823404e-28
750,5.536211272341776e-28
800,5.569525689578353e-28
850,5.599960714465816e-28
900,5.627886444132311e-28
950,5.653610389513848e-28
1000,5.677392100257695e-28
1300,5.7895928561612665e-28
1700,5.888443004395604e-28
2000,5.940970253557427e-28
2500,6.004737249827938e-28
3000,6.050225939517961e-28
4000,6.111213463510579e-28
5000,6.150503219587177e-28
6000,6.1780724309917265e-28
7000,6.198554880173859e-28
8000,6.214408653411913e-28
9000,6.22706515578854e-28
10000,6.237416126576164e-28
15000,6.269878981849068e-28
20000,6.287080534608242e-28
25000,6.297798944901098e-28
35000,6.310503268641511e-28
50000,6.3204344773778815e-28
100000,6.332640976502421e-28
