10,2.7090123645823163e-28
20,3.3559918872496887e-28
30,3.7326850541387963e-28
40,3.9962151442074934e-28
50,4.197849547447535e-28
75,4.55729117155874e-28
100,4.806530768099705e-28
150,5.148749667578994e-28
200,5.383818937467687e-28
250,5.560448550494574e-28
300,5.700122050284328e-28
350,5.81429702312841e-28
400,5.909849719376561e-28
450,5.991251299829749e-28
500,6.061578422900241e-28
550,6.12304171398907e-28
600,6.177280220337197e-28
650,6.22554132987945e-28
700,6.26879420147647e-28
750,6.307805213379525e-28
800,6.343188962144894e-28
850,6.375444903283295e-28
900,6.404983408103697e-28
950,6.432144612687716e-28
1000,6.45721387330833e-28
1300,6.5749740736051715e-28
1700,6.6780436331185365e-28
2000,6.732559374974087e-28
2500,6.798512334712294e-28
3000,6.845397740994867e-28
4000,6.908036372562916e-28
5000,6.948244876579539e-28
6000,6.976388466909612e-28
7000,6.997254892168546e-28
8000,7.013381628349539e-28
9000,7.026238679182505e-28
10000,7.036742455721047e-28
15000,7.0696139715131065e-28
20000,7.0869856586648895e-28
25000,7.097792260406695e-28
35000,7.11058240792076e-28
50000,7.120565449929512e-28
100000,7.132815731517324e-28
