10,3.2401774421053406e-28
20,3.98173316130221e-28
30,4.4105678995266125e-28
40,4.709748672702886e-28
50,4.938356712240135e-28
75,5.345422585473184e-28
100,5.627314499257788e-28
150,6.013419842975859e-28
200,6.27739260877163e-28
250,6.47461233695471e-28
300,6.629605572018448e-28
350,6.755537508223869e-28
400,6.860321891659526e-28
450,6.949113407068927e-28
500,7.025455562427544e-28
550,7.091887377580369e-28
600,7.150284250517523e-28
650,7.202066928683692e-28
700,7.248333736150244e-28
750,7.289948722788722e-28
800,7.327601987770451e-28
850,7.361850920048951e-28
900,7.393151978810586e-28
950,7.4218817923662e-28
1000,7.448355177285593e-28
1300,7.5721629946100385e-28
1700,7.679805490761047e-28
2000,7.736476916855944e-28
2500,7.804772986266247e-28
3000,7.85315310862211e-28
4000,7.91754837650185e-28
5000,7.9587285887507845e-28
6000,7.9874727338098095e-28
7000,8.008741493921704e-28
8000,8.025151193172507e-28
9000,8.038216802414679e-28
10000,8.048878879449317e-28
15000,8.082169888098663e-28
20000,8.099715365562545e-28
25000,8.11061159975194e-28
35000,8.12348892849948e-28
50000,8.133524245842384e-28
100000,8.145818588649206e-28
