10,2.8279792018007455e-28
20,3.4965463900615884e-28
30,3.8851561645693427e-28
40,4.156832396701841e-28
50,4.36462852499666e-28
75,4.734949366594077e-28
100,4.991656165325196e-28
150,5.343943627700496e-28
200,5.585684707776042e-28
250,5.767103487231597e-28
300,5.9103581295023255e-28
350,6.027301274430452e-28
400,6.1250393054038145e-28
450,6.208197986380498e-28
500,6.27996049428488e-28
550,6.342612900458289e-28
600,6.397848848270105e-28
650,6.44695618801442e-28
700,6.490934291522156e-28
750,6.530572612397921e-28
800,6.566503684660121e-28
850,6.599240255080713e-28
900,6.629204186862944e-28
950,6.656744204438712e-28
1000,6.6821526829959835e-28
1300,6.801375016108886e-28
1700,6.905551849725335e-28
2000,6.960594185719849e-28
2500,7.027112595999582e-28
3000,7.07436147227778e-28
4000,7.1374290246261705e-28
5000,7.17787659765161e-28
6000,7.206166460681029e-28
7000,7.227132083801974e-28
8000,7.2433280958621445e-28
9000,7.256236499239017e-28
10000,7.266779376354731e-28
15000,7.2997570416403975e-28
20000,7.317169499742791e-28
25000,7.327998403776785e-28
35000,7.340809963496759e-28
50000,7.350806292169345e-28
100000,7.363067623454221e-28
