10,1.7334274461412807e-28
20,2.192263805562245e-28
30,2.464445873936507e-28
40,2.656510267862843e-28
50,2.8041378512945556e-28
75,3.06828460450576e-28
100,3.2520084911592827e-28
150,3.5052517619242336e-28
200,3.680461369874104e-28
250,3.813356928847676e-28
300,3.919597859400253e-28
350,4.0074581969608516e-28
400,4.081859392252042e-28
450,4.14597683592498e-28
500,4.201984653276121e-28
550,4.25144275210671e-28
600,4.295509130138521e-28
650,4.335068620708409e-28
700,4.370812863245445e-28
750,4.403292901105491e-28
800,4.43295479069325e-28
850,4.460163679221239e-28
900,4.48522296360581e-28
950,4.508386348239213e-28
1000,4.529868924970423e-28
1300,4.632100332786898e-28
1700,4.723345188233236e-28
2000,4.772269433245569e-28
2500,4.832068826958568e-28
3000,4.875005547826762e-28
4000,4.93295303016427e-28
5000,4.970532445396474e-28
6000,4.997028734948148e-28
7000,5.0167863740083955e-28
8000,5.032124570846504e-28
9000,5.0443991758536985e-28
10000,5.054458457057286e-28
15000,5.086135082070379e-28
20000,5.103006438897461e-28
25000,5.113552334178444e-28
35000,5.126021586449194e-28
50000,5.135916669278455e-28
100000,5.148035797385688e-28
